"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000023947",169.835213390333,0.424965411417161,0.339489112284605,1.2517792059879,0.210650329184216,0.669919942998581
"ENSMUSG00000037089",2017.96072347161,0.173908378643909,0.214475747583877,0.810853351034001,0.417449892176975,0.832106368947526
"ENSMUSG00000023944",41806.2860327113,-0.300346026858499,0.337783603095967,-0.889166981776699,0.373913345008535,0.806916384887649
"ENSMUSG00000023942",888.636050200195,-0.698369512101051,0.39340117253035,-1.77520953384341,0.0758632961208971,0.41950642520626
"ENSMUSG00000036026",1927.71242539941,0.565888342059465,0.263255854421677,2.14957552720951,0.0315888059397984,0.265379189479903
"ENSMUSG00000086472",16.3057455088789,0.60521551590347,0.535015121814508,1.13121198116957,0.257965880310029,0.724009956315675
"ENSMUSG00000023939",687.788589411277,-0.173911614559391,0.255691904997615,-0.68016081526325,0.49640264053134,0.871519624841399
"ENSMUSG00000097727",7.35948322340251,-1.45804697738817,1.21026689447651,-1.20473176953157,0.228306867401808,0.69031065752937
"ENSMUSG00000023951",9983.95436487076,-1.42664064783309,0.665426660599856,-2.14394873590883,0.0320369945787466,0.266976591820477
"ENSMUSG00000023967",1025.49661955836,-0.0550663818068018,0.24734629726872,-0.222628688663882,0.823824506425096,0.965837306404787
"ENSMUSG00000023966",129.663121943595,-0.519601734832629,0.494508529441645,-1.05074372613819,0.293376307547189,0.752713664984211
"ENSMUSG00000034509",292.924303575723,0.0373581762974056,0.248080621120988,0.150588853448517,0.880300054774771,0.977725657446998
"ENSMUSG00000023952",2299.77147824096,-0.57656805212776,0.226112042996542,-2.54992190812489,0.01077470508537,0.140123426415512
"ENSMUSG00000023953",323.565941101074,0.0777849677061834,0.290598098266951,0.267671977793633,0.788951821421131,0.958818359320619
"ENSMUSG00000067150",2238.26695361949,0.272486768742924,0.317924178685554,0.857080986634958,0.391400128261019,0.816675442738621
